store_name,store_number,address,address2,city,state,zip_code,country,phone_number,latitude,longitude,store_hours,other_fields,coming_soon
GCR NANA LYNDEN LOGISTICS LLC,350401,1671 LINCOLN AVE,,TACOMA,WA,98421-2902,United States,2532729886,47.2431797,-122.3738538,Mon:07:00 AM - 06:00 PM; Tue:07:00 AM - 06:00 PM; Wed:07:00 AM - 06:00 PM; Thu:07:00 AM - 06:00 PM; Fri:07:00 AM - 06:00 PM; Sat:08:00 AM - 05:00 PM; Sun:08:00 AM - 05:00 PM; ,,0
LES SCHWAB TIRE CENTER #0S30,364371,1334 E 54TH AVE,,FIFE,WA,98424-1257,United States,2539260188,47.2453957,-122.3578796,Mon:08:00 AM - 05:00 PM; Tue:08:00 AM - 05:00 PM; Wed:08:00 AM - 05:00 PM; Thu:08:00 AM - 05:00 PM; Fri:08:00 AM - 05:00 PM; Sat:08:00 AM - 05:00 PM; Sun:08:00 AM - 05:00 PM; ,,0
LES SCHWAB TIRE CTR OF WA INC,327140,14009 CANYON RD E,,PUYALLUP,WA,98373-5201,United States,2535318641,47.12877,-122.35671,Mon:08:00 AM - 05:00 PM; Tue:08:00 AM - 05:00 PM; Wed:08:00 AM - 05:00 PM; Thu:08:00 AM - 05:00 PM; Fri:08:00 AM - 05:00 PM; Sat:08:00 AM - 05:00 PM; Sun:08:00 AM - 05:00 PM; ,,0
S & S Tire,114650,"16014 56th Ave. Court, E.",,Puyallup,WA,98375-9020,United States,2535362676,47.11086,-122.354132,Mon:08:00 AM - 06:00 PM; Tue:08:00 AM - 06:00 PM; Wed:08:00 AM - 06:00 PM; Thu:08:00 AM - 06:00 PM; Fri:08:00 AM - 06:00 PM; Sat:08:00 AM - 05:00 PM; Sun:08:00 AM - 05:00 PM; ,,0
S & S TIRE SERVICE INC,307601,16014 56TH AVENUE CT E,,PUYALLUP,WA,98375-9020,United States,2535362676,47.11022,-122.35397,Mon:07:00 AM - 06:00 PM; Tue:07:00 AM - 06:00 PM; Wed:07:00 AM - 06:00 PM; Thu:07:00 AM - 06:00 PM; Fri:07:00 AM - 06:00 PM; Sat:08:00 AM - 05:00 PM; Sun:08:00 AM - 05:00 PM; ,,0
LES SCHWAB TIRE CENTER #378,183172,34415 16TH AVE S,,FEDERAL WAY,WA,98003-6849,United States,2539271159,47.293294,-122.31348,Mon:08:00 AM - 05:00 PM; Tue:08:00 AM - 05:00 PM; Wed:08:00 AM - 05:00 PM; Thu:08:00 AM - 05:00 PM; Fri:08:00 AM - 05:00 PM; Sat:08:00 AM - 05:00 PM; Sun:08:00 AM - 05:00 PM; ,,0
Jack's OK Tire Service Company,392081,919 Highway 18 E.,,Algona,IA,50511-0695,United States,5152952459,43.08298,-94.22687,Mon:07:30 AM - 05:30 PM; Tue:07:30 AM - 05:30 PM; Wed:07:30 AM - 05:30 PM; Thu:07:30 AM - 05:30 PM; Fri:07:30 AM - 05:30 PM; Sat:07:30 AM - 12:00 PM; Sun:08:00 AM - 05:00 PM; ,,0
TOCE BROTHERS INC,305263,143 E MAIN ST,,TORRINGTON,CT,06790-5432,United States,8604962080,41.802586,-73.118316,Mon:08:00 AM - 05:00 PM; Tue:08:00 AM - 05:00 PM; Wed:08:00 AM - 05:00 PM; Thu:08:00 AM - 05:00 PM; Fri:08:00 AM - 05:00 PM; Sat:08:00 AM - 05:00 PM; Sun:08:00 AM - 05:00 PM; ,,0
Peerless Tires 4 Less,154095,2107 N. Main,,Sheridan,WY,82801-9213,United States,3033714300,44.806741,-106.955496,Mon:08:00 AM - 05:00 PM; Tue:08:00 AM - 05:00 PM; Wed:08:00 AM - 05:00 PM; Thu:08:00 AM - 05:00 PM; Fri:08:00 AM - 05:00 PM; Sat:08:00 AM - 05:00 PM; Sun:08:00 AM - 05:00 PM; ,,0
Firestone Complete Auto Care,3328,2251 PELHAM PKWY,,PELHAM,AL,35124-1313,United States,2059852994,33.333491,-86.791761,Mon:07:00 AM - 07:00 PM; Tue:07:00 AM - 07:00 PM; Wed:07:00 AM - 07:00 PM; Thu:07:00 AM - 07:00 PM; Fri:07:00 AM - 07:00 PM; Sat:07:00 AM - 06:00 PM; Sun:08:00 AM - 05:00 PM; ,,0
Firestone Complete Auto Care,267416,1655 MONTGOMERY HWY,,HOOVER,AL,35216-4919,United States,2058236450,33.394572,-86.806195,Mon:07:00 AM - 07:00 PM; Tue:07:00 AM - 07:00 PM; Wed:07:00 AM - 07:00 PM; Thu:07:00 AM - 07:00 PM; Fri:07:00 AM - 07:00 PM; Sat:07:00 AM - 06:00 PM; Sun:08:00 AM - 05:00 PM; ,,0
EXPRESS OIL CHANGE - ALABASTER,777042,136 1ST ST N,,ALABASTER,AL,35007-8701,United States,2056632073,33.2452149633151,-86.8158427716232,Mon:08:00 AM - 05:00 PM; Tue:08:00 AM - 05:00 PM; Wed:08:00 AM - 05:00 PM; Thu:08:00 AM - 05:00 PM; Fri:08:00 AM - 05:00 PM; Sat:08:00 AM - 05:00 PM; Sun:08:00 AM - 05:00 PM; ,,0
EXPRESS OIL CHANGE - HELENA,777008,5046 HIGHWAY 17,,HELENA,AL,35080-3511,United States,2056203175,33.2759836705002,-86.8524213447378,Mon:08:00 AM - 05:00 PM; Tue:08:00 AM - 05:00 PM; Wed:08:00 AM - 05:00 PM; Thu:08:00 AM - 05:00 PM; Fri:08:00 AM - 05:00 PM; Sat:08:00 AM - 05:00 PM; Sun:08:00 AM - 05:00 PM; ,,0
TIRE ENGINEERS - PELHAM,777063,3428 HWY 31 S,,PELHAM,AL,35124-2010,United States,2056634450,33.2717956080475,-86.8103380577362,Mon:08:00 AM - 05:00 PM; Tue:08:00 AM - 05:00 PM; Wed:08:00 AM - 05:00 PM; Thu:08:00 AM - 05:00 PM; Fri:08:00 AM - 05:00 PM; Sat:08:00 AM - 05:00 PM; Sun:08:00 AM - 05:00 PM; ,,0
Cahaba Tire,267374,3406 Highway 31 South,,Pelham,AL,35124,United States,2056630433,33.273547,-86.810892,Mon:07:30 AM - 05:30 PM; Tue:07:30 AM - 05:30 PM; Wed:07:30 AM - 05:30 PM; Thu:07:30 AM - 05:30 PM; Fri:07:30 AM - 05:30 PM; Sat:07:30 AM - 12:00 PM; Sun:08:00 AM - 05:00 PM; ,,0
EXPRESS OIL CHANGE - PELHAM,777002,2874 HIGHWAY 31 S,,PELHAM,AL,35124-1764,United States,2056641711,33.3024708944332,-86.8081192614659,Mon:08:00 AM - 05:00 PM; Tue:08:00 AM - 05:00 PM; Wed:08:00 AM - 05:00 PM; Thu:08:00 AM - 05:00 PM; Fri:08:00 AM - 05:00 PM; Sat:08:00 AM - 05:00 PM; Sun:08:00 AM - 05:00 PM; ,,0
EXPRESS OIL CHANGE - HWY 150,776999,2325 HIGHWAY 150,,HOOVER,AL,35244-3516,United States,2059877750,33.352535,-86.864437,Mon:08:00 AM - 05:00 PM; Tue:08:00 AM - 05:00 PM; Wed:08:00 AM - 05:00 PM; Thu:08:00 AM - 05:00 PM; Fri:08:00 AM - 05:00 PM; Sat:08:00 AM - 05:00 PM; Sun:08:00 AM - 05:00 PM; ,,0
EXPRESS OIL CHANGE - OAK MOUNTAIN,777001,461 CAHABA VALLEY RD,,PELHAM,AL,35124-1370,United States,2054020409,33.3338781814076,-86.786011672488,Mon:08:00 AM - 05:00 PM; Tue:08:00 AM - 05:00 PM; Wed:08:00 AM - 05:00 PM; Thu:08:00 AM - 05:00 PM; Fri:08:00 AM - 05:00 PM; Sat:08:00 AM - 05:00 PM; Sun:08:00 AM - 05:00 PM; ,,0
EXPRESS OIL CHANGE,776940,1880 SOUTHPARK DR,,HOOVER,AL,35244-2094,United States,0,33.3472116306789,-86.7945241663418,Mon:08:00 AM - 05:00 PM; Tue:08:00 AM - 05:00 PM; Wed:08:00 AM - 05:00 PM; Thu:08:00 AM - 05:00 PM; Fri:08:00 AM - 05:00 PM; Sat:08:00 AM - 05:00 PM; Sun:08:00 AM - 05:00 PM; ,,0
TIRE ENGINEERS,776941,1880 SOUTHPARK DR,,HOOVER,AL,35244-2094,United States,0,33.3472116306789,-86.7945241663418,Mon:08:00 AM - 05:00 PM; Tue:08:00 AM - 05:00 PM; Wed:08:00 AM - 05:00 PM; Thu:08:00 AM - 05:00 PM; Fri:08:00 AM - 05:00 PM; Sat:08:00 AM - 05:00 PM; Sun:08:00 AM - 05:00 PM; ,,0
EXPRESS OIL CHANGE - RIVERCHASE,776960,3635 LORNA RD,,BIRMINGHAM,AL,35216-5908,United States,2059850770,33.3815,-86.79745,Mon:08:00 AM - 05:00 PM; Tue:08:00 AM - 05:00 PM; Wed:08:00 AM - 05:00 PM; Thu:08:00 AM - 05:00 PM; Fri:08:00 AM - 05:00 PM; Sat:08:00 AM - 05:00 PM; Sun:08:00 AM - 05:00 PM; ,,0
EXPRESS OIL CHANGE - HOOVER,776961,1554 MONTGOMERY HWY,,VESTAVIA,AL,35216-4523,United States,2058233932,33.40806,-86.807116,Mon:08:00 AM - 05:00 PM; Tue:08:00 AM - 05:00 PM; Wed:08:00 AM - 05:00 PM; Thu:08:00 AM - 05:00 PM; Fri:08:00 AM - 05:00 PM; Sat:08:00 AM - 05:00 PM; Sun:08:00 AM - 05:00 PM; ,,0
EXPRESS OIL CHANGE - VALLEYDALE,777005,2644 VALLEYDALE RD,,BIRMINGHAM,AL,35244-2096,United States,2059913494,33.3836528572786,-86.7398359715931,Mon:08:00 AM - 05:00 PM; Tue:08:00 AM - 05:00 PM; Wed:08:00 AM - 05:00 PM; Thu:08:00 AM - 05:00 PM; Fri:08:00 AM - 05:00 PM; Sat:08:00 AM - 05:00 PM; Sun:08:00 AM - 05:00 PM; ,,0
EXPRESS OIL CHANGE - VESTAVIA,776955,1479 MONTGOMERY HWY,,VESTAVIA,AL,35216-3632,United States,2058230466,33.41618,-86.80276,Mon:08:00 AM - 05:00 PM; Tue:08:00 AM - 05:00 PM; Wed:08:00 AM - 05:00 PM; Thu:08:00 AM - 05:00 PM; Fri:08:00 AM - 05:00 PM; Sat:08:00 AM - 05:00 PM; Sun:08:00 AM - 05:00 PM; ,,0
EXPRESS OIL CHANGE - ROCKY RIDGE,776962,2556 ROCKY RIDGE RD,,VESTAVIA,AL,35243-4449,United States,2058238175,33.42834,-86.77288,Mon:08:00 AM - 05:00 PM; Tue:08:00 AM - 05:00 PM; Wed:08:00 AM - 05:00 PM; Thu:08:00 AM - 05:00 PM; Fri:08:00 AM - 05:00 PM; Sat:08:00 AM - 05:00 PM; Sun:08:00 AM - 05:00 PM; ,,0
LES SCHWAB TIRE CENTER #617,403849,1742 HIGHWAY 99,,GRIDLEY,CA,95948-2210,United States,5308462553,39.368598,-121.687968,Mon:08:00 AM - 06:00 PM; Tue:08:00 AM - 06:00 PM; Wed:08:00 AM - 06:00 PM; Thu:08:00 AM - 06:00 PM; Fri:08:00 AM - 06:00 PM; Sat:08:00 AM - 05:00 PM; Sun:08:00 AM - 05:00 PM; ,,0
TEHAMA TIRE SERVICE INC,328434,2606 5TH AVE,,OROVILLE,CA,95965-5824,United States,5305275272,39.495611,-121.56552,Mon:08:00 AM - 05:00 PM; Tue:08:00 AM - 05:00 PM; Wed:08:00 AM - 05:00 PM; Thu:08:00 AM - 05:00 PM; Fri:08:00 AM - 05:00 PM; Sat:08:00 AM - 05:00 PM; Sun:08:00 AM - 05:00 PM; ,,0
Ron's Tire,277318,2188 Highway 95,,Bullhead City,AZ,86442-6044,United States,9287585777,35.108443,-114.598034,Mon:07:30 AM - 05:30 PM; Tue:07:30 AM - 05:30 PM; Wed:07:30 AM - 05:30 PM; Thu:07:30 AM - 05:30 PM; Fri:07:30 AM - 05:30 PM; Sat:08:00 AM - 02:00 PM; Sun:08:00 AM - 05:00 PM; ,,0
Ron's Tire,277319,5303 S. Highway 95,,Ft. Mohave,AZ,86426-9225,United States,9287684557,35.00275,-114.59851,Mon:08:00 AM - 05:00 PM; Tue:08:00 AM - 05:00 PM; Wed:08:00 AM - 05:00 PM; Thu:08:00 AM - 05:00 PM; Fri:08:00 AM - 05:00 PM; Sat:08:00 AM - 05:00 PM; Sun:08:00 AM - 05:00 PM; ,,0
Weber Tire,233141,1879 Highway V,,Sun Prairie,WI,53590,United States,6088376575,43.26789,-89.1496,Mon:08:00 AM - 05:00 PM; Tue:08:00 AM - 05:00 PM; Wed:08:00 AM - 05:00 PM; Thu:08:00 AM - 05:00 PM; Fri:08:00 AM - 05:00 PM; Sat:08:00 AM - 05:00 PM; Sun:08:00 AM - 05:00 PM; ,,0
Briggs Firestone,642053,1600 Feather River Blvd. Suite C,,Oroville,CA,95965-4685,United States,5305339330,39.50576,-121.57106,Mon:08:00 AM - 05:00 PM; Tue:08:00 AM - 05:00 PM; Wed:08:00 AM - 05:00 PM; Thu:08:00 AM - 05:00 PM; Fri:08:00 AM - 05:00 PM; Sat:08:00 AM - 05:00 PM; Sun:08:00 AM - 05:00 PM; ,,0
TEHAMA TIRE SERVICE INC,755243,1499 MARKET ST,,YUBA CITY,CA,95991-2957,United States,0,39.152874,-121.616455,Mon:08:00 AM - 05:00 PM; Tue:08:00 AM - 05:00 PM; Wed:08:00 AM - 05:00 PM; Thu:08:00 AM - 05:00 PM; Fri:08:00 AM - 05:00 PM; Sat:08:00 AM - 05:00 PM; Sun:08:00 AM - 05:00 PM; ,,0
LES SCHWAB TIRE CENTER #614,183130,1481 BRIDGE ST,,YUBA CITY,CA,95993-3504,United States,5306714310,39.13233,-121.638589,Mon:08:00 AM - 06:00 PM; Tue:08:00 AM - 06:00 PM; Wed:08:00 AM - 06:00 PM; Thu:08:00 AM - 06:00 PM; Fri:08:00 AM - 06:00 PM; Sat:08:00 AM - 05:00 PM; Sun:08:00 AM - 05:00 PM; ,,0
Daves American Discount Muffler,774169,7855 Sheridan  Road,,Kenosha,WI,53143-5941,United States,2626561017,42.560676,-87.82504,Mon:08:00 AM - 05:00 PM; Tue:08:00 AM - 05:00 PM; Wed:08:00 AM - 05:00 PM; Thu:08:00 AM - 05:00 PM; Fri:08:00 AM - 05:00 PM; Sat:08:00 AM - 05:00 PM; Sun:08:00 AM - 05:00 PM; ,,0
"Mueller's Tire & Auto Center, LLC",771127,3300 60th Street,,Kenosha,WI,53144-4142,United States,2626525275,42.58121,-87.849414,Mon:08:00 AM - 05:00 PM; Tue:08:00 AM - 05:00 PM; Wed:08:00 AM - 05:00 PM; Thu:08:00 AM - 05:00 PM; Fri:08:00 AM - 05:00 PM; Sat:08:00 AM - 05:00 PM; Sun:08:00 AM - 05:00 PM; ,,0
Diamond Express Lube,779003,2111 12th Street,,Kenosha,WI,53140-6425,United States,2625528310,42.6386357463108,-87.8347843636118,Mon:08:00 AM - 05:00 PM; Tue:08:00 AM - 05:00 PM; Wed:08:00 AM - 05:00 PM; Thu:08:00 AM - 05:00 PM; Fri:08:00 AM - 05:00 PM; Sat:08:00 AM - 05:00 PM; Sun:08:00 AM - 05:00 PM; ,,0
Borum Service Center,785281,1270 Pine Street,,Unadilla,GA,31091-3789,United States,4786273269,32.2509809845261,-83.7407703611136,Mon:08:00 AM - 05:00 PM; Tue:08:00 AM - 05:00 PM; Wed:08:00 AM - 05:00 PM; Thu:08:00 AM - 05:00 PM; Fri:08:00 AM - 05:00 PM; Sat:08:00 AM - 05:00 PM; Sun:08:00 AM - 05:00 PM; ,,0
Bobby's Tire & Auto Care,281011,1381 Armory Drive,,Franklin,VA,23851-2419,United States,7575699662,36.669094,-76.949315,Mon:08:00 AM - 05:30 PM; Tue:08:00 AM - 05:30 PM; Wed:08:00 AM - 05:30 PM; Thu:08:00 AM - 05:30 PM; Fri:08:00 AM - 05:30 PM; Sat:08:00 AM - 12:00 PM; Sun:08:00 AM - 05:00 PM; ,,0
PHIL WINTERHOLLER TIRE CENTER,298168,744 9TH ST,,BENTON CITY,WA,99320-8813,United States,5095888060,46.26662,-119.48713,Mon:08:00 AM - 05:00 PM; Tue:08:00 AM - 05:00 PM; Wed:08:00 AM - 05:00 PM; Thu:08:00 AM - 05:00 PM; Fri:08:00 AM - 05:00 PM; Sat:08:00 AM - 05:00 PM; Sun:08:00 AM - 05:00 PM; ,,0
LES SCHWAB TIRE CENTER #27,366277,3294 MAIN ST,,SPRINGFIELD,OR,97478-5810,United States,5417474289,44.0460048,-123.010942,Mon:08:00 AM - 05:00 PM; Tue:08:00 AM - 05:00 PM; Wed:08:00 AM - 05:00 PM; Thu:08:00 AM - 05:00 PM; Fri:08:00 AM - 05:00 PM; Sat:08:00 AM - 05:00 PM; Sun:08:00 AM - 05:00 PM; ,,0
LES SCHWAB TIRE CENTER #254,239222,95 E 18TH AVE,,EUGENE,OR,97401-4020,United States,5414852822,44.04019,-123.09126,Mon:08:00 AM - 05:00 PM; Tue:08:00 AM - 05:00 PM; Wed:08:00 AM - 05:00 PM; Thu:08:00 AM - 05:00 PM; Fri:08:00 AM - 05:00 PM; Sat:08:00 AM - 05:00 PM; Sun:08:00 AM - 05:00 PM; ,,0
Nix's Tire & Auto Service,648108,1510 25th St.,,Snyder,TX,79549-2615,United States,3255733567,32.71676,-100.91444,Mon:07:00 AM - 06:00 PM; Tue:07:00 AM - 06:00 PM; Wed:07:00 AM - 06:00 PM; Thu:07:00 AM - 06:00 PM; Fri:07:00 AM - 06:00 PM; Sat:07:00 AM - 12:00 PM; Sun:08:00 AM - 05:00 PM; ,,0
LES SCHWAB TIRE CENTER #225,193615,530 HARLOW RD,,SPRINGFIELD,OR,97477-1134,United States,5417447616,44.07157,-123.03514,Mon:08:00 AM - 05:00 PM; Tue:08:00 AM - 05:00 PM; Wed:08:00 AM - 05:00 PM; Thu:08:00 AM - 05:00 PM; Fri:08:00 AM - 05:00 PM; Sat:08:00 AM - 05:00 PM; Sun:08:00 AM - 05:00 PM; ,,0
LES SCHWAB TIRE CENTER #225,228909,530 HARLOW RD,,SPRINGFIELD,OR,97477-1134,United States,5414165170,44.07157,-123.03514,Mon:08:00 AM - 05:00 PM; Tue:08:00 AM - 05:00 PM; Wed:08:00 AM - 05:00 PM; Thu:08:00 AM - 05:00 PM; Fri:08:00 AM - 05:00 PM; Sat:08:00 AM - 05:00 PM; Sun:08:00 AM - 05:00 PM; ,,0
LES SCHWAB TIRE CENTER #A73,239220,403 W 1ST ST,,WAPATO,WA,98951-1103,United States,5098773722,46.44758,-120.4243,Mon:08:00 AM - 05:00 PM; Tue:08:00 AM - 05:00 PM; Wed:08:00 AM - 05:00 PM; Thu:08:00 AM - 05:00 PM; Fri:08:00 AM - 05:00 PM; Sat:08:00 AM - 05:00 PM; Sun:08:00 AM - 05:00 PM; ,,0
Stephens Tire,773087,238 South State Street,,Caro,MI,48723-1724,United States,9896732621,43.48796,-83.397776,Mon:08:00 AM - 05:00 PM; Tue:08:00 AM - 05:00 PM; Wed:08:00 AM - 05:00 PM; Thu:08:00 AM - 05:00 PM; Fri:08:00 AM - 05:00 PM; Sat:08:00 AM - 05:00 PM; Sun:08:00 AM - 05:00 PM; ,,0
"Koronis Tire, Inc.",754867,200 Claire Ave,,Paynesville,MN,56362-4566,United States,3202433413,45.381424,-94.704605,Mon:08:00 AM - 05:00 PM; Tue:08:00 AM - 05:00 PM; Wed:08:00 AM - 05:00 PM; Thu:08:00 AM - 05:00 PM; Fri:08:00 AM - 05:00 PM; Sat:08:00 AM - 05:00 PM; Sun:08:00 AM - 05:00 PM; ,,0
Firestone Complete Auto Care,655341,504 N MAIN ST,,ENTERPRISE,AL,36330-1766,United States,3343479511,31.318416,-85.857252,Mon:07:00 AM - 06:00 PM; Tue:07:00 AM - 06:00 PM; Wed:07:00 AM - 06:00 PM; Thu:07:00 AM - 06:00 PM; Fri:07:00 AM - 06:00 PM; Sat:07:00 AM - 06:00 PM; Sun:09:00 AM - 05:00 PM; ,,0
Firestone Complete Auto Care,11495,841 BLANDING BLVD,,ORANGE PARK,FL,32065-6203,United States,9042763880,30.142309,-81.766551,Mon:07:00 AM - 07:00 PM; Tue:07:00 AM - 07:00 PM; Wed:07:00 AM - 07:00 PM; Thu:07:00 AM - 07:00 PM; Fri:07:00 AM - 07:00 PM; Sat:07:00 AM - 06:00 PM; Sun:08:00 AM - 05:00 PM; ,,0
TIRES PLUS 6086 FLEMING ISLAND,349362,1627 COUNTY ROAD 220,,ORANGE PARK,FL,32003-0000,United States,9042781795,30.102166,-81.717105,Mon:07:00 AM - 07:00 PM; Tue:07:00 AM - 07:00 PM; Wed:07:00 AM - 07:00 PM; Thu:07:00 AM - 07:00 PM; Fri:07:00 AM - 07:00 PM; Sat:07:00 AM - 06:00 PM; Sun:08:00 AM - 05:00 PM; ,,0
Firestone Complete Auto Care,5770,237 BLANDING BLVD,,ORANGE PARK,FL,32073-3357,United States,9042720860,30.175022,-81.744791,Mon:07:00 AM - 07:00 PM; Tue:07:00 AM - 07:00 PM; Wed:07:00 AM - 07:00 PM; Thu:07:00 AM - 07:00 PM; Fri:07:00 AM - 07:00 PM; Sat:07:00 AM - 06:00 PM; Sun:08:00 AM - 05:00 PM; ,,0
TIRES PLUS-6084 MIDDLEBURG FL,325121,1781 BLANDING BLVD,,MIDDLEBURG,FL,32068-3837,United States,9045899993,30.105692,-81.826898,Mon:07:00 AM - 07:00 PM; Tue:07:00 AM - 07:00 PM; Wed:07:00 AM - 07:00 PM; Thu:07:00 AM - 07:00 PM; Fri:07:00 AM - 07:00 PM; Sat:07:00 AM - 06:00 PM; Sun:08:00 AM - 05:00 PM; ,,0
TIRES PLUS TOTAL CAR CARE 6032,121711,169 BLANDING BLVD,,ORANGE PARK,FL,32073-3354,United States,9042727333,30.178437,-81.741489,Mon:07:00 AM - 07:00 PM; Tue:07:00 AM - 07:00 PM; Wed:07:00 AM - 07:00 PM; Thu:07:00 AM - 07:00 PM; Fri:07:00 AM - 07:00 PM; Sat:07:00 AM - 06:00 PM; Sun:08:00 AM - 05:00 PM; ,,0
TIRES PLUS TOTAL CAR CARE 7095,239628,12015 SAN JOSE BLVD,,JACKSONVILLE,FL,32223-1841,United States,9042604011,30.151932,-81.632517,Mon:07:00 AM - 07:00 PM; Tue:07:00 AM - 07:00 PM; Wed:07:00 AM - 07:00 PM; Thu:07:00 AM - 07:00 PM; Fri:07:00 AM - 07:00 PM; Sat:07:00 AM - 06:00 PM; Sun:08:00 AM - 05:00 PM; ,,0
Bob Sumerel Tire & Service,342766,8711 U.S. Hwy 42,,Florence,KY,41042-8533,United States,8592831280,38.9698,-84.66604,Mon:08:00 AM - 05:00 PM; Tue:08:00 AM - 05:00 PM; Wed:08:00 AM - 05:00 PM; Thu:08:00 AM - 05:00 PM; Fri:08:00 AM - 05:00 PM; Sat:08:00 AM - 05:00 PM; Sun:08:00 AM - 05:00 PM; ,,0
Daves Full Service,773910,310 East Lincoln,,Fairfax,MN,55332-3129,United States,5074267482,44.528968,-94.717944,Mon:08:00 AM - 05:00 PM; Tue:08:00 AM - 05:00 PM; Wed:08:00 AM - 05:00 PM; Thu:08:00 AM - 05:00 PM; Fri:08:00 AM - 05:00 PM; Sat:08:00 AM - 05:00 PM; Sun:08:00 AM - 05:00 PM; ,,0
Firestone Complete Auto Care,28444,10553 SAN JOSE BLVD,,JACKSONVILLE,FL,32257-6208,United States,9042682921,30.186672,-81.627853,Mon:07:00 AM - 07:00 PM; Tue:07:00 AM - 07:00 PM; Wed:07:00 AM - 07:00 PM; Thu:07:00 AM - 07:00 PM; Fri:07:00 AM - 07:00 PM; Sat:07:00 AM - 06:00 PM; Sun:08:00 AM - 05:00 PM; ,,0
TIRES PLUS TOTAL CAR CARE 6029,122262,9350 SAN JOSE BLVD,,JACKSONVILLE,FL,32257-5583,United States,9047317076,30.207506,-81.617285,Mon:07:00 AM - 07:00 PM; Tue:07:00 AM - 07:00 PM; Wed:07:00 AM - 07:00 PM; Thu:07:00 AM - 07:00 PM; Fri:07:00 AM - 07:00 PM; Sat:07:00 AM - 06:00 PM; Sun:08:00 AM - 05:00 PM; ,,0
Mitchem Tire & Wheel,574805,855 N. 17th St.,,Ozark,MO,65721-8328,United States,4175817855,30.392216,-88.654482,Mon:08:00 AM - 05:00 PM; Tue:08:00 AM - 05:00 PM; Wed:08:00 AM - 05:00 PM; Thu:08:00 AM - 05:00 PM; Fri:08:00 AM - 05:00 PM; Sat:08:00 AM - 05:00 PM; Sun:08:00 AM - 05:00 PM; ,,0
Joel's Tire & Automotive,776315,17027 HWY 63,,Moss Point,MS,39562-7236,United States,2285882343,30.59092,-88.56271,Mon:08:00 AM - 05:00 PM; Tue:08:00 AM - 05:00 PM; Wed:08:00 AM - 05:00 PM; Thu:08:00 AM - 05:00 PM; Fri:08:00 AM - 05:00 PM; Sat:08:00 AM - 05:00 PM; Sun:08:00 AM - 05:00 PM; ,,0
Steele's Hometown Tire,780701,2502 Burlington Pike,,Burlington,KY,41005-7501,United States,8595345900,39.026055,-84.713974,Mon:08:00 AM - 05:00 PM; Tue:08:00 AM - 05:00 PM; Wed:08:00 AM - 05:00 PM; Thu:08:00 AM - 05:00 PM; Fri:08:00 AM - 05:00 PM; Sat:08:00 AM - 05:00 PM; Sun:08:00 AM - 05:00 PM; ,,0
TIRES PLUS,772996,12575 BARTRAM PARK BLVD,,JACKSONVILLE,FL,32210-0000,United States,9042929191,30.141952,-81.547002,Mon:07:00 AM - 07:00 AM; Tue:07:00 AM - 07:00 AM; Wed:07:00 AM - 07:00 AM; Thu:07:00 AM - 07:00 AM; Fri:07:00 AM - 07:00 AM; Sat:07:00 AM - 06:00 AM; Sun:08:00 AM - 05:00 AM; ,,0
TIRES PLUS TOTAL CAR CARE 6048,676209,9559 BAYMEADOWS RD,,JACKSONVILLE,FL,32256-7903,United States,9047370401,30.220915,-81.560032,Mon:07:00 AM - 07:00 PM; Tue:07:00 AM - 07:00 PM; Wed:07:00 AM - 07:00 PM; Thu:07:00 AM - 07:00 PM; Fri:07:00 AM - 07:00 PM; Sat:07:00 AM - 06:00 PM; Sun:08:00 AM - 05:00 PM; ,,0
Tire Discounters #076,763233,8104 US 42,,Florence,KY,41042-1851,United States,8595381375,38.983269,-84.645737,Mon:08:00 AM - 07:00 PM; Tue:08:00 AM - 07:00 PM; Wed:08:00 AM - 07:00 PM; Thu:08:00 AM - 07:00 PM; Fri:08:00 AM - 07:00 PM; Sat:08:00 AM - 04:00 PM; Sun:08:00 AM - 05:00 PM; ,,0
Aurora Tire Center,780700,214 Main Street,,Aurora,IN,47001,United States,8129263250,39.0561154479253,-84.900038023768,Mon:08:00 AM - 05:00 PM; Tue:08:00 AM - 05:00 PM; Wed:08:00 AM - 05:00 PM; Thu:08:00 AM - 05:00 PM; Fri:08:00 AM - 05:00 PM; Sat:08:00 AM - 05:00 PM; Sun:08:00 AM - 05:00 PM; ,,0
TIRES PLUS TOTAL CAR CARE 6022,122068,5880 UNIVERSITY BLVD W,,JACKSONVILLE,FL,32216-0803,United States,9047332555,30.275805,-81.604756,Mon:07:00 AM - 07:00 PM; Tue:07:00 AM - 07:00 PM; Wed:07:00 AM - 07:00 PM; Thu:07:00 AM - 07:00 PM; Fri:07:00 AM - 07:00 PM; Sat:07:00 AM - 06:00 PM; Sun:08:00 AM - 05:00 PM; ,,0
Tire Discounters #010,763232,5991 Fuller St.,,Florence,KY,41042-0000,United States,8596476333,39.006443,-84.656326,Mon:08:00 AM - 07:00 PM; Tue:08:00 AM - 07:00 PM; Wed:08:00 AM - 07:00 PM; Thu:08:00 AM - 07:00 PM; Fri:08:00 AM - 07:00 PM; Sat:08:00 AM - 04:00 PM; Sun:08:00 AM - 05:00 PM; ,,0
